aula_20_SOBRE_EL_MARCO,este,2,determiner,demonstrative,n/a,feminine,plural,n/a
aula_20_SOBRE_EL_MARCO,ese,2,determiner,demonstrative,n/a,masculine,singular,n/a
aula_20_SOBRE_EL_MARCO,este,2,determiner,demonstrative,n/a,masculine,singular,n/a
aula_20_SOBRE_EL_MARCO,cada,2,determiner,indefinite,n/a,common,singular,n/a
aula_20_SOBRE_EL_MARCO,todo,3,determiner,indefinite,n/a,feminine,plural,n/a
aula_20_SOBRE_EL_MARCO,uno,3,determiner,indefinite,n/a,feminine,singular,n/a
aula_20_SOBRE_EL_MARCO,todo,1,determiner,indefinite,n/a,masculine,plural,n/a
aula_20_SOBRE_EL_MARCO,ninguno,1,determiner,indefinite,n/a,masculine,singular,n/a
aula_20_SOBRE_EL_MARCO,todo,2,determiner,indefinite,n/a,masculine,singular,n/a
aula_20_SOBRE_EL_MARCO,uno,3,determiner,indefinite,n/a,masculine,singular,n/a
char_48_NO_TUVO_DUDAS_1,el,1,determiner,article,n/a,n/a,singular,n/a
char_48_NO_TUVO_DUDAS_1,el,1,determiner,article,n/a,feminine,plural,n/a
char_48_NO_TUVO_DUDAS_1,el,5,determiner,article,n/a,feminine,singular,n/a
char_48_NO_TUVO_DUDAS_1,el,1,determiner,article,n/a,masculine,plural,n/a
char_48_NO_TUVO_DUDAS_1,el,7,determiner,article,n/a,masculine,singular,n/a
char_48_NO_TUVO_DUDAS_1,este,1,determiner,demonstrative,n/a,feminine,plural,n/a
char_48_NO_TUVO_DUDAS_1,aquel,1,determiner,demonstrative,n/a,feminine,singular,n/a
char_48_NO_TUVO_DUDAS_1,este,1,determiner,demonstrative,n/a,feminine,singular,n/a
char_48_NO_TUVO_DUDAS_1,ese,1,determiner,demonstrative,n/a,masculine,singular,n/a
char_48_NO_TUVO_DUDAS_1,mucho,1,determiner,indefinite,n/a,feminine,plural,n/a
char_48_NO_TUVO_DUDAS_1,uno,5,determiner,indefinite,n/a,feminine,singular,n/a
char_48_NO_TUVO_DUDAS_1,otro,1,determiner,indefinite,n/a,masculine,singular,n/a
char_48_NO_TUVO_DUDAS_1,uno,8,determiner,indefinite,n/a,masculine,singular,n/a
char_48_NO_TUVO_DUDAS_1,mi,2,determiner,possessive,n/a,common,singular,singular
char_48_NO_TUVO_DUDAS_1,su,1,determiner,possessive,n/a,common,singular,invariable
char_48_SOMOS_2,el,18,determiner,article,evaluative,feminine,singular,n/a
char_48_SOMOS_2,el,3,determiner,article,evaluative,masculine,plural,n/a
char_48_SOMOS_2,el,27,determiner,article,evaluative,masculine,singular,n/a
char_48_SOMOS_2,ese,1,determiner,demonstrative,evaluative,feminine,plural,n/a
char_48_SOMOS_2,otro,1,determiner,indefinite,evaluative,feminine,singular,n/a
char_48_SOMOS_2,uno,15,determiner,indefinite,evaluative,feminine,singular,n/a
char_48_SOMOS_2,ambos,1,determiner,indefinite,evaluative,masculine,plural,n/a
char_48_SOMOS_2,todo,1,determiner,indefinite,evaluative,masculine,singular,n/a
char_48_SOMOS_2,uno,6,determiner,indefinite,evaluative,masculine,singular,n/a
char_58_DESAMORTIZACION_8,el,3,determiner,article,n/a,n/a,singular,n/a
char_58_DESAMORTIZACION_8,el,2,determiner,article,n/a,feminine,plural,n/a
char_58_DESAMORTIZACION_8,el,6,determiner,article,n/a,feminine,singular,n/a
char_58_DESAMORTIZACION_8,el,3,determiner,article,n/a,masculine,plural,n/a
char_58_DESAMORTIZACION_8,el,2,determiner,article,n/a,masculine,singular,n/a
char_58_DESAMORTIZACION_8,uno,2,determiner,indefinite,n/a,feminine,singular,n/a
char_58_DESAMORTIZACION_8,todo,1,determiner,indefinite,n/a,masculine,plural,n/a
char_58_DESAMORTIZACION_8,uno,4,determiner,indefinite,n/a,masculine,singular,n/a
char_58_FUNDACION_DEL_PAULAR_1,el,1,determiner,article,n/a,n/a,singular,n/a
char_58_FUNDACION_DEL_PAULAR_1,el,9,determiner,article,n/a,feminine,singular,n/a
char_58_FUNDACION_DEL_PAULAR_1,el,13,determiner,article,n/a,masculine,plural,n/a
char_58_FUNDACION_DEL_PAULAR_1,el,21,determiner,article,n/a,masculine,singular,n/a
char_58_FUNDACION_DEL_PAULAR_1,este,1,determiner,demonstrative,n/a,feminine,plural,n/a
char_58_FUNDACION_DEL_PAULAR_1,aquel,1,determiner,demonstrative,n/a,feminine,singular,n/a
char_58_FUNDACION_DEL_PAULAR_1,ese,2,determiner,demonstrative,n/a,feminine,singular,n/a
char_58_FUNDACION_DEL_PAULAR_1,este,1,determiner,demonstrative,n/a,feminine,singular,n/a
char_58_FUNDACION_DEL_PAULAR_1,este,1,determiner,demonstrative,n/a,masculine,plural,n/a
char_58_FUNDACION_DEL_PAULAR_1,ese,1,determiner,demonstrative,n/a,masculine,singular,n/a
char_58_FUNDACION_DEL_PAULAR_1,uno,1,determiner,indefinite,n/a,feminine,plural,n/a
char_58_FUNDACION_DEL_PAULAR_1,uno,9,determiner,indefinite,n/a,feminine,singular,n/a
char_58_FUNDACION_DEL_PAULAR_1,mucho,1,determiner,indefinite,n/a,masculine,plural,n/a
char_58_FUNDACION_DEL_PAULAR_1,todo,2,determiner,indefinite,n/a,masculine,plural,n/a
char_58_FUNDACION_DEL_PAULAR_1,todo,1,determiner,indefinite,n/a,masculine,singular,n/a
char_58_FUNDACION_DEL_PAULAR_1,uno,2,determiner,indefinite,n/a,masculine,singular,n/a
char_58_FUNDACION_DEL_PAULAR_1,su,6,determiner,possessive,n/a,common,singular,invariable
char_60_AMENABAR_FRENTE_A_ALMODOVAR_6,el,3,determiner,article,n/a,n/a,singular,n/a
char_60_AMENABAR_FRENTE_A_ALMODOVAR_6,el,3,determiner,article,n/a,feminine,plural,n/a
char_60_AMENABAR_FRENTE_A_ALMODOVAR_6,el,11,determiner,article,n/a,feminine,singular,n/a
char_60_AMENABAR_FRENTE_A_ALMODOVAR_6,el,6,determiner,article,n/a,masculine,plural,n/a
char_60_AMENABAR_FRENTE_A_ALMODOVAR_6,el,17,determiner,article,n/a,masculine,singular,n/a
char_60_AMENABAR_FRENTE_A_ALMODOVAR_6,este,1,determiner,demonstrative,n/a,feminine,plural,n/a
char_60_AMENABAR_FRENTE_A_ALMODOVAR_6,este,1,determiner,demonstrative,n/a,masculine,singular,n/a
char_60_AMENABAR_FRENTE_A_ALMODOVAR_6,cada,1,determiner,indefinite,n/a,common,singular,n/a
char_60_AMENABAR_FRENTE_A_ALMODOVAR_6,mucho,1,determiner,indefinite,n/a,feminine,singular,n/a
char_60_AMENABAR_FRENTE_A_ALMODOVAR_6,otro,1,determiner,indefinite,n/a,feminine,singular,n/a
char_60_AMENABAR_FRENTE_A_ALMODOVAR_6,uno,3,determiner,indefinite,n/a,feminine,singular,n/a
char_60_AMENABAR_FRENTE_A_ALMODOVAR_6,otro,1,determiner,indefinite,n/a,masculine,plural,n/a
char_60_AMENABAR_FRENTE_A_ALMODOVAR_6,tanto,1,determiner,indefinite,n/a,masculine,plural,n/a
char_60_AMENABAR_FRENTE_A_ALMODOVAR_6,todo,1,determiner,indefinite,n/a,masculine,plural,n/a
char_60_AMENABAR_FRENTE_A_ALMODOVAR_6,uno,1,determiner,indefinite,n/a,masculine,plural,n/a
char_60_AMENABAR_FRENTE_A_ALMODOVAR_6,todo,3,determiner,indefinite,n/a,masculine,singular,n/a
char_60_AMENABAR_FRENTE_A_ALMODOVAR_6,uno,15,determiner,indefinite,n/a,masculine,singular,n/a
char_60_AMENABAR_FRENTE_A_ALMODOVAR_6,nuestro,2,determiner,possessive,n/a,masculine,singular,plural
char_60_AMENABAR_FRENTE_A_ALMODOVAR_6,su,2,determiner,possessive,n/a,common,singular,invariable
char_60_BERLANGA_8,el,4,determiner,article,superlative,feminine,plural,n/a
char_60_BERLANGA_8,el,13,determiner,article,superlative,feminine,singular,n/a
char_60_BERLANGA_8,el,2,determiner,article,superlative,masculine,plural,n/a
char_60_BERLANGA_8,el,10,determiner,article,superlative,masculine,singular,n/a
char_60_BERLANGA_8,ese,1,determiner,demonstrative,superlative,masculine,singular,n/a
char_60_BERLANGA_8,bastante,1,determiner,indefinite,superlative,common,plural,n/a
char_60_BERLANGA_8,todo,1,determiner,indefinite,superlative,feminine,plural,n/a
char_60_BERLANGA_8,varios,1,determiner,indefinite,superlative,feminine,plural,n/a
char_60_BERLANGA_8,alguno,1,determiner,indefinite,superlative,feminine,singular,n/a
char_60_BERLANGA_8,ninguno,1,determiner,indefinite,superlative,feminine,singular,n/a
char_60_BERLANGA_8,otro,1,determiner,indefinite,superlative,feminine,singular,n/a
char_60_BERLANGA_8,uno,8,determiner,indefinite,superlative,feminine,singular,n/a
char_60_BERLANGA_8,mucho,1,determiner,indefinite,superlative,masculine,plural,n/a
char_60_BERLANGA_8,otro,1,determiner,indefinite,superlative,masculine,plural,n/a
char_60_BERLANGA_8,cierto,1,determiner,indefinite,superlative,masculine,singular,n/a
char_60_BERLANGA_8,otro,2,determiner,indefinite,superlative,masculine,singular,n/a
char_60_BERLANGA_8,uno,8,determiner,indefinite,superlative,masculine,singular,n/a
char_60_BERLANGA_8,su,1,determiner,possessive,superlative,common,plural,invariable
char_60_BERLANGA_8,su,3,determiner,possessive,superlative,common,singular,invariable
char_60_CINE_COMO_INDUSTRIA_7,el,6,determiner,article,n/a,n/a,singular,n/a
char_60_CINE_COMO_INDUSTRIA_7,el,3,determiner,article,n/a,feminine,plural,n/a
char_60_CINE_COMO_INDUSTRIA_7,el,13,determiner,article,n/a,feminine,singular,n/a
char_60_CINE_COMO_INDUSTRIA_7,el,7,determiner,article,n/a,masculine,plural,n/a
char_60_CINE_COMO_INDUSTRIA_7,el,28,determiner,article,n/a,masculine,singular,n/a
char_60_CINE_COMO_INDUSTRIA_7,ese,1,determiner,demonstrative,n/a,feminine,plural,n/a
char_60_CINE_COMO_INDUSTRIA_7,ese,1,determiner,demonstrative,n/a,feminine,singular,n/a
char_60_CINE_COMO_INDUSTRIA_7,ese,1,determiner,demonstrative,n/a,masculine,singular,n/a
char_60_CINE_COMO_INDUSTRIA_7,todo,1,determiner,indefinite,n/a,feminine,plural,n/a
char_60_CINE_COMO_INDUSTRIA_7,alguno,1,determiner,indefinite,n/a,feminine,singular,n/a
char_60_CINE_COMO_INDUSTRIA_7,cierto,1,determiner,indefinite,n/a,feminine,singular,n/a
char_60_CINE_COMO_INDUSTRIA_7,uno,9,determiner,indefinite,n/a,feminine,singular,n/a
char_60_CINE_COMO_INDUSTRIA_7,mucho,1,determiner,indefinite,n/a,masculine,plural,n/a
char_60_CINE_COMO_INDUSTRIA_7,uno,1,determiner,indefinite,n/a,masculine,plural,n/a
char_60_CINE_COMO_INDUSTRIA_7,varios,1,determiner,indefinite,n/a,masculine,plural,n/a
char_60_CINE_COMO_INDUSTRIA_7,otro,1,determiner,indefinite,n/a,masculine,singular,n/a
char_60_CINE_COMO_INDUSTRIA_7,todo,1,determiner,indefinite,n/a,masculine,singular,n/a
char_60_CINE_COMO_INDUSTRIA_7,uno,16,determiner,indefinite,n/a,masculine,singular,n/a
char_60_CINE_COMO_INDUSTRIA_7,su,3,determiner,possessive,n/a,common,plural,invariable
char_60_CINE_COMO_INDUSTRIA_7,su,2,determiner,possessive,n/a,common,singular,invariable
char_60_HISTORIAS_4,el,6,determiner,article,n/a,n/a,singular,n/a
char_60_HISTORIAS_4,el,2,determiner,article,n/a,feminine,plural,n/a
char_60_HISTORIAS_4,el,16,determiner,article,n/a,feminine,singular,n/a
char_60_HISTORIAS_4,el,4,determiner,article,n/a,masculine,plural,n/a
char_60_HISTORIAS_4,el,26,determiner,article,n/a,masculine,singular,n/a
char_60_HISTORIAS_4,ese,7,determiner,demonstrative,n/a,feminine,singular,n/a
char_60_HISTORIAS_4,ese,3,determiner,demonstrative,n/a,masculine,singular,n/a
char_60_HISTORIAS_4,otro,1,determiner,indefinite,n/a,feminine,singular,n/a
char_60_HISTORIAS_4,uno,8,determiner,indefinite,n/a,feminine,singular,n/a
char_60_HISTORIAS_4,uno,1,determiner,indefinite,n/a,masculine,plural,n/a
char_60_HISTORIAS_4,otro,1,determiner,indefinite,n/a,masculine,singular,n/a
char_60_HISTORIAS_4,uno,7,determiner,indefinite,n/a,masculine,singular,n/a
char_60_HISTORIAS_4,su,2,determiner,possessive,n/a,common,plural,invariable
char_60_HISTORIAS_4,su,1,determiner,possessive,n/a,common,singular,invariable
char_60_PRIMERAS_BUENAS_PELICULAS_11,el,1,determiner,article,superlative,n/a,singular,n/a
char_60_PRIMERAS_BUENAS_PELICULAS_11,el,1,determiner,article,superlative,feminine,plural,n/a
char_60_PRIMERAS_BUENAS_PELICULAS_11,el,16,determiner,article,superlative,feminine,singular,n/a
char_60_PRIMERAS_BUENAS_PELICULAS_11,el,5,determiner,article,superlative,masculine,plural,n/a
char_60_PRIMERAS_BUENAS_PELICULAS_11,el,15,determiner,article,superlative,masculine,singular,n/a
char_60_PRIMERAS_BUENAS_PELICULAS_11,este,1,determiner,demonstrative,superlative,feminine,singular,n/a
char_60_PRIMERAS_BUENAS_PELICULAS_11,este,1,determiner,demonstrative,superlative,masculine,plural,n/a
char_60_PRIMERAS_BUENAS_PELICULAS_11,ese,2,determiner,demonstrative,superlative,masculine,singular,n/a
char_60_PRIMERAS_BUENAS_PELICULAS_11,cada,1,determiner,indefinite,superlative,common,singular,n/a
char_60_PRIMERAS_BUENAS_PELICULAS_11,alguno,2,determiner,indefinite,superlative,feminine,singular,n/a
char_60_PRIMERAS_BUENAS_PELICULAS_11,otro,1,determiner,indefinite,superlative,feminine,singular,n/a
char_60_PRIMERAS_BUENAS_PELICULAS_11,uno,11,determiner,indefinite,superlative,feminine,singular,n/a
char_60_PRIMERAS_BUENAS_PELICULAS_11,varios,5,determiner,indefinite,superlative,masculine,plural,n/a
char_60_PRIMERAS_BUENAS_PELICULAS_11,otro,1,determiner,indefinite,superlative,masculine,singular,n/a
char_60_PRIMERAS_BUENAS_PELICULAS_11,uno,8,determiner,indefinite,superlative,masculine,singular,n/a
char_60_PRIMERAS_BUENAS_PELICULAS_11,su,3,determiner,possessive,superlative,common,singular,invariable
char_67_VALORES_Y_ENTRENADORES_11,el,3,determiner,article,n/a,n/a,singular,n/a
char_67_VALORES_Y_ENTRENADORES_11,el,4,determiner,article,n/a,feminine,plural,n/a
char_67_VALORES_Y_ENTRENADORES_11,el,19,determiner,article,n/a,feminine,singular,n/a
char_67_VALORES_Y_ENTRENADORES_11,el,12,determiner,article,n/a,masculine,plural,n/a
char_67_VALORES_Y_ENTRENADORES_11,el,25,determiner,article,n/a,masculine,singular,n/a
char_67_VALORES_Y_ENTRENADORES_11,ese,1,determiner,demonstrative,n/a,masculine,plural,n/a
char_67_VALORES_Y_ENTRENADORES_11,este,3,determiner,demonstrative,n/a,masculine,plural,n/a
char_67_VALORES_Y_ENTRENADORES_11,este,4,determiner,demonstrative,n/a,masculine,singular,n/a
char_67_VALORES_Y_ENTRENADORES_11,mucho,1,determiner,indefinite,n/a,feminine,singular,n/a
char_67_VALORES_Y_ENTRENADORES_11,uno,2,determiner,indefinite,n/a,feminine,singular,n/a
char_67_VALORES_Y_ENTRENADORES_11,mucho,2,determiner,indefinite,n/a,masculine,plural,n/a
char_67_VALORES_Y_ENTRENADORES_11,otro,1,determiner,indefinite,n/a,masculine,plural,n/a
char_67_VALORES_Y_ENTRENADORES_11,poco,2,determiner,indefinite,n/a,masculine,plural,n/a
char_67_VALORES_Y_ENTRENADORES_11,todo,1,determiner,indefinite,n/a,masculine,plural,n/a
char_67_VALORES_Y_ENTRENADORES_11,uno,1,determiner,indefinite,n/a,masculine,plural,n/a
char_67_VALORES_Y_ENTRENADORES_11,ninguno,1,determiner,indefinite,n/a,masculine,singular,n/a
char_67_VALORES_Y_ENTRENADORES_11,otro,1,determiner,indefinite,n/a,masculine,singular,n/a
char_67_VALORES_Y_ENTRENADORES_11,uno,8,determiner,indefinite,n/a,masculine,singular,n/a
char_67_VALORES_Y_ENTRENADORES_11,su,1,determiner,possessive,n/a,common,singular,invariable
char_72_ROJO_TELAS_2,el,2,determiner,article,n/a,feminine,plural,n/a
char_72_ROJO_TELAS_2,el,6,determiner,article,n/a,feminine,singular,n/a
char_72_ROJO_TELAS_2,el,3,determiner,article,n/a,masculine,plural,n/a
char_72_ROJO_TELAS_2,el,9,determiner,article,n/a,masculine,singular,n/a
char_72_ROJO_TELAS_2,este,1,determiner,demonstrative,n/a,feminine,singular,n/a
char_72_ROJO_TELAS_2,cierto,1,determiner,indefinite,n/a,feminine,singular,n/a
char_72_ROJO_TELAS_2,uno,6,determiner,indefinite,n/a,feminine,singular,n/a
char_72_ROJO_TELAS_2,ambos,2,determiner,indefinite,n/a,masculine,plural,n/a
char_72_ROJO_TELAS_2,distinto,1,determiner,indefinite,n/a,masculine,plural,n/a
char_72_ROJO_TELAS_2,ninguno,2,determiner,indefinite,n/a,masculine,singular,n/a
char_72_ROJO_TELAS_2,todo,3,determiner,indefinite,n/a,masculine,singular,n/a
char_72_ROJO_TELAS_2,uno,7,determiner,indefinite,n/a,masculine,singular,n/a
char_72_TOILES_3,el,7,determiner,article,n/a,n/a,singular,n/a
char_72_TOILES_3,el,5,determiner,article,n/a,feminine,plural,n/a
char_72_TOILES_3,el,13,determiner,article,n/a,feminine,singular,n/a
char_72_TOILES_3,el,3,determiner,article,n/a,masculine,plural,n/a
char_72_TOILES_3,el,8,determiner,article,n/a,masculine,singular,n/a
char_72_TOILES_3,este,1,determiner,demonstrative,n/a,feminine,plural,n/a
char_72_TOILES_3,ese,1,determiner,demonstrative,n/a,feminine,singular,n/a
char_72_TOILES_3,uno,4,determiner,indefinite,n/a,feminine,singular,n/a
char_72_TOILES_3,todo,1,determiner,indefinite,n/a,masculine,plural,n/a
char_72_TOILES_3,otro,1,determiner,indefinite,n/a,masculine,singular,n/a
char_72_TOILES_3,todo,1,determiner,indefinite,n/a,masculine,singular,n/a
char_72_TOILES_3,uno,8,determiner,indefinite,n/a,masculine,singular,n/a
char_72_TOILES_3,nuestro,1,determiner,possessive,n/a,feminine,singular,plural
char_72_TOILES_3,nuestro,1,determiner,possessive,n/a,masculine,plural,plural
char_72_TOILES_3,su,3,determiner,possessive,n/a,common,singular,invariable
conv_01_ABREN_LOS_REGALOS_1,el,5,determiner,article,superlative,n/a,singular,n/a
conv_01_ABREN_LOS_REGALOS_1,el,3,determiner,article,superlative,feminine,plural,n/a
conv_01_ABREN_LOS_REGALOS_1,el,15,determiner,article,superlative,feminine,singular,n/a
conv_01_ABREN_LOS_REGALOS_1,el,11,determiner,article,superlative,masculine,plural,n/a
conv_01_ABREN_LOS_REGALOS_1,el,20,determiner,article,superlative,masculine,singular,n/a
conv_01_ABREN_LOS_REGALOS_1,este,1,determiner,demonstrative,superlative,feminine,plural,n/a
